Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1786984334,8,,Aggregated,3.200000,0.000000,8,10,13,14,65,720,2300,3100,5900,5900,5900,225,0,8,135.1535635534674,5.440599983558059,5892.964900005609,16.72
1786984335,8,,Aggregated,3.000000,0.000000,9,10,13,14,65,720,2300,3100,5900,5900,5900,228,0,8,133.5369671034737,5.440599983558059,5892.964900005609,16.526315789473685
1786984336,8,,Aggregated,3.100000,0.000000,9,10,13,14,65,720,2300,3100,5900,5900,5900,230,0,8,132.46478608520903,5.440599983558059,5892.964900005609,16.4
1786984337,8,,Aggregated,3.100000,0.000000,9,10,13,14,52,720,2300,3100,5900,5900,5900,231,0,9,131.93169350481847,5.440599983558059,5892.964900005609,16.337662337662337
1786984338,8,,Aggregated,3.100000,0.000000,9,10,13,14,52,720,2300,3100,5900,5900,5900,232,0,8,131.39552370532704,5.440599983558059,5892.964900005609,16.275862068965516
1786984339,8,,Aggregated,3.000000,0.000000,8,10,12,14,52,720,2300,3100,5900,5900,5900,233,0,8,130.86770858206935,5.440599983558059,5892.964900005609,16.21459227467811
1786984340,8,,Aggregated,2.600000,0.000000,8,10,12,14,52,720,2300,3100,5900,5900,5900,236,0,8,129.29919279516886,5.440599983558059,5892.964900005609,16.033898305084747
1786984341,8,,Aggregated,2.600000,0.000000,8,10,12,14,52,720,2300,3100,5900,5900,5900,238,0,8,128.27438109103363,5.440599983558059,5892.964900005609,15.915966386554622
1786984342,8,,Aggregated,2.200000,0.000000,8,10,12,14,52,720,2300,3100,5900,5900,5900,240,0,8,127.25491999881342,5.440599983558059,5892.964900005609,15.8
1786984343,8,,Aggregated,2.100000,0.000000,8,10,12,14,40,590,2300,3100,5900,5900,5900,244,0,8,125.39895450706845,5.440599983558059,5892.964900005609,15.573770491803279
1786984344,8,,Aggregated,2.100000,0.000000,8,10,12,14,40,590,2300,3100,5900,5900,5900,248,0,8,123.50445362784329,5.440599983558059,5892.964900005609,15.35483870967742
1786984345,8,,Aggregated,2.100000,0.000000,8,10,12,14,40,590,1600,3100,5900,5900,5900,253,0,8,121.54911976172349,5.440599983558059,5892.964900005609,15.142292490118576
1786984346,8,,Aggregated,2.100000,0.000000,8,10,12,14,40,590,1600,3100,5900,5900,5900,254,0,8,121.10453306978722,5.440599983558059,5892.964900005609,15.090551181102363
1786984347,8,,Aggregated,2.200000,0.000000,8,10,12,14,40,590,1600,3100,5900,5900,5900,258,0,8,119.33765736342653,5.440599983558059,5892.964900005609,14.937984496124031
1786984349,8,,Aggregated,2.500000,0.000000,8,10,12,14,40,590,1600,3100,5900,5900,5900,259,0,8,118.90694478676838,5.440599983558059,5892.964900005609,14.888030888030888
1786984350,8,,Aggregated,2.400000,0.000000,8,10,12,13,30,450,1600,3100,5900,5900,5900,262,0,8,117.63862251812407,5.440599983558059,5892.964900005609,14.740458015267176
1786984351,8,,Aggregated,2.600000,0.000000,8,10,12,13,30,450,1600,3100,5900,5900,5900,265,0,8,116.39884528220755,5.440599983558059,5892.964900005609,14.596226415094339
1786984352,68,,Aggregated,2.600000,0.000000,8,10,12,13,40,450,1600,3100,5900,5900,5900,266,0,8,117.00784699173812,5.440599983558059,5892.964900005609,14.548872180451127
1786984353,80,,Aggregated,2.800000,0.000000,8,10,12,14,65,720,1600,3100,5900,5900,5900,268,0,8,123.56544477554948,5.440599983558059,5892.964900005609,14.455223880597014
1786984354,85,,Aggregated,2.800000,0.000000,8,10,12,14,65,720,1600,3100,5900,5900,5900,268,0,8,123.56544477554948,5.440599983558059,5892.964900005609,14.455223880597014
1786984355,96,,Aggregated,2.800000,0.000000,8,10,12,14,65,720,1600,3100,5900,5900,5900,268,0,8,123.56544477554948,5.440599983558059,5892.964900005609,14.455223880597014
1786984357,87,,Aggregated,2.000000,0.000000,8,10,13,15,94,1100,3100,4100,5900,5900,5900,272,0,8,172.59599889632014,5.440599983558059,5892.964900005609,14.272058823529411
1786984358,57,,Aggregated,2.000000,0.000000,8,10,13,15,94,1100,3100,4100,5900,5900,5900,272,0,8,172.59599889632014,5.440599983558059,5892.964900005609,14.272058823529411
1786984359,46,,Aggregated,1.500000,0.000000,8,10,13,15,96,1200,3400,4200,7300,7300,7300,273,0,8,198.5732040286146,5.440599983558059,7264.373000012711,14.538461538461538
1786984360,38,,Aggregated,1.400000,0.000000,8,10,13,17,120,1900,4200,5900,7800,7800,7800,277,0,8,271.92998519806116,5.440599983558059,7791.750199976377,14.75812274368231
1786984361,23,,Aggregated,1.400000,0.000000,9,10,13,18,450,2200,5600,6600,7800,7800,7800,281,0,9,313.120363700888,5.440599983558059,7791.750199976377,14.622775800711743
1786984362,14,,Aggregated,1.300000,0.000000,9,11,15,22,780,2400,5900,7300,7800,7800,7800,292,0,9,347.230041438669,5.440599983558059,7791.750199976377,21.27054794520548
1786984363,14,,Aggregated,1.600000,0.000000,9,11,15,22,780,2400,5900,7300,7800,7800,7800,295,0,9,343.76530101724063,5.440599983558059,7791.750199976377,21.07457627118644
1786984364,14,,Aggregated,2.500000,0.000000,9,11,15,22,720,2300,5600,6600,7800,7800,7800,301,0,9,337.50831960132683,5.440599983558059,7791.750199976377,20.737541528239202
1786984365,14,,Aggregated,2.600000,0.000000,9,12,17,25,720,2300,5600,6600,7800,7800,7800,305,0,9,335.588109835822,5.440599983558059,7791.750199976377,20.491803278688526
1786984366,14,,Aggregated,3.100000,0.000000,9,11,16,22,590,2300,5600,6600,7800,7800,7800,311,0,9,329.24968810262413,5.3162999683991075,7791.750199976377,20.135048231511256
1786984367,14,,Aggregated,3.500000,0.000000,9,11,15,22,590,2300,5600,6600,7800,7800,7800,317,0,9,323.1865974763417,5.3162999683991075,7791.750199976377,19.79179810725552
1786984368,14,,Aggregated,4.000000,0.000000,9,11,15,21,450,2200,5600,6600,7800,7800,7800,321,0,9,319.25052897192285,5.3162999683991075,7791.750199976377,19.570093457943926
1786984369,14,,Aggregated,4.200000,0.000000,9,11,14,20,450,2200,5600,6600,7800,7800,7800,326,0,9,314.4765751532056,5.3162999683991075,7791.750199976377,19.34049079754601
1786984370,14,,Aggregated,4.700000,0.000000,9,10,14,20,370,2200,5600,6600,7800,7800,7800,331,0,9,309.8324960723007,5.3162999683991075,7791.750199976377,19.078549848942597
1786984371,14,,Aggregated,5.200000,0.000000,9,10,14,20,370,2200,5600,6600,7800,7800,7800,336,0,9,305.3492589287565,5.3162999683991075,7791.750199976377,18.824404761904763
1786984372,14,,Aggregated,5.200000,0.000000,9,10,14,20,370,2200,5600,6600,7800,7800,7800,339,0,9,302.7362979354081,5.3162999683991075,7791.750199976377,18.67551622418879
1786984373,14,,Aggregated,5.200000,0.000000,9,10,13,20,370,2100,5600,6600,7800,7800,7800,343,0,9,299.2782055396239,4.543099959846586,7791.750199976377,18.481049562682216
1786984374,14,,Aggregated,4.600000,0.000000,9,10,13,19,370,2100,5600,6600,7800,7800,7800,347,0,9,295.9354792510881,4.543099959846586,7791.750199976377,18.328530259365994
1786984375,14,,Aggregated,4.700000,0.000000,8,10,13,19,300,2100,4200,6600,7800,7800,7800,351,0,8,292.65079344788626,4.543099959846586,7791.750199976377,18.14245014245014
1786984376,14,,Aggregated,4.500000,0.000000,8,10,13,19,300,2100,4200,6600,7800,7800,7800,356,0,8,288.6204283713596,4.543099959846586,7791.750199976377,17.915730337078653
1786984377,14,,Aggregated,4.600000,0.000000,8,10,13,19,300,2100,4200,6600,7800,7800,7800,358,0,8,287.05564553149605,4.543099959846586,7791.750199976377,17.8268156424581
1786984378,14,,Aggregated,4.400000,0.000000,8,10,13,18,280,1900,4200,6600,7800,7800,7800,361,0,8,284.72565124736883,4.543099959846586,7791.750199976377,17.695290858725762
1786984379,14,,Aggregated,4.500000,0.000000,8,10,13,18,280,1900,4200,6600,7800,7800,7800,365,0,8,281.7017257542107,4.543099959846586,7791.750199976377,17.55890410958904
1786984380,14,,Aggregated,3.900000,0.000000,8,10,13,17,140,1900,4200,6600,7800,7800,7800,372,0,8,276.55882607586557,4.543099959846586,7791.750199976377,17.266129032258064
1786984381,14,,Aggregated,3.700000,0.000000,8,10,13,17,140,1900,4200,6600,7800,7800,7800,376,0,8,273.6875720751259,4.119699995499104,7791.750199976377,17.10372340425532
1786984382,14,,Aggregated,3.900000,0.000000,8,10,13,17,140,1900,4200,6600,7800,7800,7800,380,0,8,270.8837168426008,4.119699995499104,7791.750199976377,16.978947368421053
1786984383,14,,Aggregated,3.900000,0.000000,8,10,13,17,120,1800,4200,6600,7800,7800,7800,385,0,8,267.5487262340468,4.119699995499104,7791.750199976377,16.818181818181817
1786984384,14,,Aggregated,4.100000,0.000000,8,10,13,17,120,1800,4200,6600,7800,7800,7800,389,0,8,264.8646881749104,4.119699995499104,7791.750199976377,16.665809768637533
1786984385,14,,Aggregated,3.900000,0.000000,8,10,13,16,120,1800,4200,6600,7800,7800,7800,393,0,8,262.24730203565656,4.119699995499104,7791.750199976377,16.516539440203562
1786984386,14,,Aggregated,4.200000,0.000000,8,10,13,17,120,1800,4200,6600,7800,7800,7800,398,0,8,259.29714497497616,4.119699995499104,7791.750199976377,16.334170854271356
1786984387,14,,Aggregated,4.000000,0.000000,8,10,13,18,120,1800,4100,5900,7800,7800,7800,404,0,8,255.69492103969955,4.119699995499104,7791.750199976377,16.153465346534652
1786984388,14,,Aggregated,4.200000,0.000000,8,10,13,18,120,1800,4100,5900,7800,7800,7800,407,0,8,253.91556658491456,4.119699995499104,7791.750199976377,16.04914004914005
1786984389,14,,Aggregated,4.100000,0.000000,8,10,13,18,120,1800,4100,5900,7800,7800,7800,414,0,8,249.78232004843957,4.119699995499104,7791.750199976377,15.81159420289855
1786984390,14,,Aggregated,4.600000,0.000000,8,10,13,17,120,1800,4100,5900,7800,7800,7800,416,0,8,248.6211447117407,4.119699995499104,7791.750199976377,15.745192307692308
1786984391,14,,Aggregated,4.500000,0.000000,8,10,13,17,120,1800,4100,5900,7800,7800,7800,419,0,8,246.90298568043383,4.119699995499104,7791.750199976377,15.646778042959427
1786984393,14,,Aggregated,4.800000,0.000000,8,10,13,17,110,1600,4100,5900,7800,7800,7800,426,0,8,242.94315704252207,4.119699995499104,7791.750199976377,15.422535211267606
1786984394,14,,Aggregated,4.400000,0.000000,8,10,13,16,96,1600,4100,5900,7800,7800,7800,431,0,8,240.2200076566726,4.119699995499104,7791.750199976377,15.266821345707656
1786984395,14,,Aggregated,4.100000,0.000000,8,10,13,16,96,1600,4100,5900,7800,7800,7800,435,0,8,238.08583448301124,4.119699995499104,7791.750199976377,15.144827586206896
1786984396,14,,Aggregated,4.600000,0.000000,8,10,13,16,94,1400,4100,5900,7800,7800,7800,443,0,8,233.92570744931874,4.119699995499104,7791.750199976377,14.90744920993228
1786984397,14,,Aggregated,4.600000,0.000000,8,10,13,16,94,1400,4100,5900,7800,7800,7800,448,0,8,231.40068169647878,4.119699995499104,7791.750199976377,14.763392857142858
1786984398,14,,Aggregated,4.600000,0.000000,8,10,13,15,93,1400,3600,5900,7800,7800,7800,451,0,8,229.91587051000454,4.119699995499104,7791.750199976377,14.678492239467849
1786984399,14,,Aggregated,4.900000,0.000000,8,10,12,15,93,1400,3600,5900,7800,7800,7800,456,0,8,227.46155855246909,4.119699995499104,7791.750199976377,14.567982456140351
1786984400,14,,Aggregated,4.800000,0.000000,8,10,12,15,93,1300,3600,5900,7800,7800,7800,461,0,8,225.091157700521,4.119699995499104,7791.750199976377,14.431670281995661
1786984401,14,,Aggregated,4.900000,0.000000,8,10,12,15,93,1300,3600,5900,7800,7800,7800,467,0,8,222.31662269804838,4.119699995499104,7791.750199976377,14.271948608137045
1786984402,14,,Aggregated,4.700000,0.000000,8,10,12,15,81,1300,3600,5900,7800,7800,7800,473,0,8,219.59553847786424,4.119699995499104,7791.750199976377,14.116279069767442
1786984403,14,,Aggregated,4.700000,0.000000,8,10,12,15,81,1300,3600,5900,7800,7800,7800,477,0,8,217.82619287213507,4.119699995499104,7791.750199976377,14.014675052410901
1786984404,14,,Aggregated,5.000000,0.000000,8,10,12,14,69,1200,3600,5900,7800,7800,7800,482,0,8,215.66863838173603,4.119699995499104,7791.750199976377,13.890041493775934
1786984405,14,,Aggregated,5.300000,0.000000,8,10,12,14,69,1200,3600,5900,7800,7800,7800,488,0,8,213.15300491801653,4.119699995499104,7791.750199976377,13.743852459016393
1786984406,14,,Aggregated,5.100000,0.000000,8,10,12,14,65,1200,3600,5900,7800,7800,7800,494,0,8,210.73308603240457,4.119699995499104,7791.750199976377,13.653846153846153
1786984407,14,,Aggregated,5.300000,0.000000,8,10,13,15,65,1200,3600,5900,7800,7800,7800,499,0,8,208.73987314607183,4.119699995499104,7791.750199976377,13.537074148296593
1786984408,14,,Aggregated,5.000000,0.000000,8,10,13,14,58,1100,3400,5900,7800,7800,7800,503,0,8,207.16213658033124,4.119699995499104,7791.750199976377,13.47117296222664
1786984409,14,,Aggregated,5.100000,0.000000,8,10,13,14,58,1100,3400,5900,7800,7800,7800,508,0,8,205.20657263744317,4.119699995499104,7791.750199976377,13.358267716535433
1786984410,14,,Aggregated,5.100000,0.000000,8,10,12,14,54,1100,3400,5900,7800,7800,7800,512,0,8,203.6739490230275,4.119699995499104,7791.750199976377,13.26953125
1786984411,120,,Aggregated,5.100000,0.000000,8,10,12,14,54,1100,3400,5900,7800,7800,7800,516,0,8,202.14863798421783,4.119699995499104,7791.750199976377,13.182170542635658
1786984412,139,,Aggregated,5.000000,0.000000,8,10,12,14,57,1100,3400,5900,7800,7800,7800,518,0,8,201.58325714256046,4.119699995499104,7791.750199976377,13.13899613899614
1786984413,145,,Aggregated,5.000000,0.000000,8,10,13,15,65,1100,3400,5900,7800,7800,7800,521,0,8,208.26211689013698,4.119699995499104,7791.750199976377,13.099808061420346
1786984414,124,,Aggregated,5.000000,0.000000,8,10,13,15,81,1300,3400,5900,7800,7800,7800,523,0,8,213.2316749517576,4.119699995499104,7791.750199976377,13.05736137667304
1786984415,106,,Aggregated,4.300000,0.000000,8,10,13,15,96,1300,3400,5900,7800,7800,7800,527,0,8,220.45050151765423,4.119699995499104,7791.750199976377,12.973434535104364
1786984416,92,,Aggregated,4.100000,0.000000,8,10,13,15,110,1400,3400,5900,7800,7800,7800,528,0,8,222.78520568138583,4.119699995499104,7791.750199976377,12.952651515151516
1786984417,75,,Aggregated,3.800000,0.000000,8,10,13,16,120,1500,3400,5900,7800,7800,7800,531,0,8,230.63159717469196,4.119699995499104,7791.750199976377,12.890772128060263
1786984418,65,,Aggregated,3.400000,0.000000,8,10,13,16,120,1600,3600,5900,7800,7800,7800,533,0,8,246.641626641177,4.119699995499104,7791.750199976377,13.0093808630394
1786984419,53,,Aggregated,3.300000,0.000000,8,10,13,17,280,1700,4100,6600,7800,7800,7800,535,0,8,262.67754897153196,4.119699995499104,7791.750199976377,13.127102803738318
1786984420,45,,Aggregated,2.900000,0.000000,8,10,13,17,370,1800,4200,7100,7900,7900,7900,538,0,8,282.10477565004504,4.119699995499104,7941.296199976932,13.223048327137546
1786984421,37,,Aggregated,2.700000,0.000000,8,10,14,18,590,1900,5600,7200,7900,7900,7900,541,0,8,306.8755471344276,4.119699995499104,7941.296199976932,13.208872458410351
1786984422,22,,Aggregated,2.500000,0.000000,9,11,15,21,1100,2200,5600,7300,8900,8900,8900,557,0,9,351.46002244113157,4.119699995499104,8879.853699996602,17.838420107719926
1786984423,22,,Aggregated,2.300000,0.000000,9,11,15,21,1100,2100,5600,7300,8900,8900,8900,563,0,9,347.8250037294607,4.119699995499104,8879.853699996602,17.69271758436945
1786984424,22,,Aggregated,2.900000,0.000000,9,11,14,20,1100,2100,5600,7300,8900,8900,8900,569,0,9,344.2312738132255,4.119699995499104,8879.853699996602,17.52724077328647
1786984425,22,,Aggregated,4.100000,0.000000,9,11,14,20,1100,2100,5600,7300,8900,8900,8900,578,0,9,338.9613275082055,4.119699995499104,8879.853699996602,17.285467128027683
1786984426,22,,Aggregated,4.500000,0.000000,9,11,14,20,1100,2100,5600,7300,8900,8900,8900,585,0,9,335.03198051242094,4.119699995499104,8879.853699996602,17.102564102564102
1786984427,22,,Aggregated,4.900000,0.000000,9,11,14,20,1100,2100,5600,7300,8900,8900,8900,594,0,9,330.12774208719725,4.119699995499104,8879.853699996602,16.895622895622896
1786984428,22,,Aggregated,5.600000,0.000000,9,11,14,20,1100,2100,5600,7300,8900,8900,8900,599,0,9,328.844099999592,4.119699995499104,8879.853699996602,16.77128547579299
1786984429,22,,Aggregated,5.900000,0.000000,9,11,14,20,1000,2100,4400,7200,8900,8900,8900,608,0,9,325.1256669403742,4.119699995499104,8879.853699996602,16.595394736842106
1786984430,22,,Aggregated,6.600000,0.000000,9,11,14,20,980,2100,4400,7200,8900,8900,8900,616,0,9,321.03322646076043,4.119699995499104,8879.853699996602,16.405844155844157
1786984431,22,,Aggregated,7.200000,0.000000,9,11,14,20,980,2100,4400,7200,8900,8900,8900,620,0,9,319.03681709645167,4.119699995499104,8879.853699996602,16.31290322580645
1786984432,22,,Aggregated,7.200000,0.000000,9,11,14,20,900,1900,4400,7200,8900,8900,8900,629,0,9,314.59285500785114,4.119699995499104,8879.853699996602,16.12877583465819
1786984433,22,,Aggregated,7.700000,0.000000,9,11,14,20,780,1900,4400,7200,8900,8900,8900,636,0,9,311.4212196539581,4.119699995499104,8879.853699996602,15.973270440251572
1786984434,22,,Aggregated,7.300000,0.000000,9,11,14,19,720,1900,4400,7200,8900,8900,8900,649,0,9,305.37290724189177,4.119699995499104,8879.853699996602,15.733436055469953
1786984435,22,,Aggregated,7.000000,0.000000,9,11,14,19,590,1900,4200,7200,8900,8900,8900,652,0,9,304.000722546044,4.119699995499104,8879.853699996602,15.670245398773005
1786984436,22,,Aggregated,6.900000,0.000000,9,11,14,19,490,1900,4200,7200,8900,8900,8900,661,0,9,300.2046334343073,4.119699995499104,8879.853699996602,15.503782148260212
1786984437,22,,Aggregated,7.400000,0.000000,9,11,14,19,490,1900,4200,7200,8900,8900,8900,668,0,9,297.1655014971366,4.119699995499104,8879.853699996602,15.362275449101796
1786984439,22,,Aggregated,6.900000,0.000000,9,11,14,20,450,1900,4200,7200,8900,8900,8900,677,0,9,293.88395598243534,4.119699995499104,8879.853699996602,15.223042836041358
1786984440,22,,Aggregated,7.400000,0.000000,9,11,14,20,430,1800,4200,7200,8900,8900,8900,689,0,9,289.37480362858395,4.119699995499104,8879.853699996602,15.011611030478955
1786984441,22,,Aggregated,7.200000,0.000000,9,11,14,20,420,1800,4200,7200,8900,8900,8900,693,0,9,287.92936435803534,4.119699995499104,8879.853699996602,14.936507936507937
1786984442,22,,Aggregated,7.700000,0.000000,9,11,14,20,420,1800,4200,7200,8900,8900,8900,699,0,9,285.55171416320627,4.119699995499104,8879.853699996602,14.825464949928469
1786984443,22,,Aggregated,7.400000,0.000000,9,11,14,20,380,1800,4100,7100,8900,8900,8900,704,0,9,283.5958636364508,4.119699995499104,8879.853699996602,14.752840909090908
1786984444,22,,Aggregated,7.600000,0.000000,9,11,15,20,380,1800,4100,7100,8900,8900,8900,710,0,9,281.39847746482906,4.119699995499104,8879.853699996602,14.64507042253521
1786984445,22,,Aggregated,7.200000,0.000000,9,11,15,20,370,1800,4100,7100,8900,8900,8900,717,0,9,278.7769500699058,4.119699995499104,8879.853699996602,14.539748953974895
1786984446,22,,Aggregated,6.900000,0.000000,9,11,14,20,370,1800,4100,7100,8900,8900,8900,726,0,9,275.4141376035502,4.119699995499104,8879.853699996602,14.402203856749312
1786984447,22,,Aggregated,6.500000,0.000000,9,11,15,20,300,1800,4100,7100,8900,8900,8900,735,0,9,272.2107994560228,4.119699995499104,8879.853699996602,14.268027210884354
1786984448,22,,Aggregated,6.600000,0.000000,9,11,14,20,280,1700,4100,7100,8900,8900,8900,745,0,9,268.78401369126766,4.119699995499104,8879.853699996602,14.120805369127517
1786984449,22,,Aggregated,6.500000,0.000000,9,11,15,20,150,1700,3600,7100,8900,8900,8900,753,0,9,266.0866681274409,4.119699995499104,8879.853699996602,14.00929614873838
1786984450,22,,Aggregated,6.600000,0.000000,9,11,14,20,150,1700,3600,7100,8900,8900,8900,758,0,9,264.39640817939215,4.119699995499104,8879.853699996602,13.930079155672823
1786984451,22,,Aggregated,7.000000,0.000000,9,11,14,20,140,1700,3600,7100,8900,8900,8900,761,0,9,263.47008383705594,4.119699995499104,8879.853699996602,13.883048620236531
1786984452,22,,Aggregated,7.000000,0.000000,9,11,15,20,140,1700,3600,7100,8900,8900,8900,772,0,9,260.25476606212584,4.119699995499104,8879.853699996602,13.73056994818653
1786984453,22,,Aggregated,7.000000,0.000000,9,11,14,20,120,1700,3600,7100,8900,8900,8900,781,0,9,257.35863943664157,4.119699995499104,8879.853699996602,13.59539052496799
1786984454,22,,Aggregated,6.900000,0.000000,9,11,14,19,120,1700,3600,7100,8900,8900,8900,789,0,9,254.8653515845452,4.119699995499104,8879.853699996602,13.477820025348542
1786984455,22,,Aggregated,7.200000,0.000000,9,11,14,19,120,1700,3600,7100,8900,8900,8900,794,0,9,253.32089093228174,4.119699995499104,8879.853699996602,13.405541561712846
1786984456,22,,Aggregated,7.900000,0.000000,9,11,14,19,120,1600,3400,6600,8900,8900,8900,805,0,9,249.98885465862506,4.119699995499104,8879.853699996602,13.249689440993789
1786984457,22,,Aggregated,7.600000,0.000000,9,11,14,19,120,1600,3400,6600,8900,8900,8900,809,0,9,248.87725562450092,4.119699995499104,8879.853699996602,13.19406674907293
1786984458,22,,Aggregated,7.800000,0.000000,9,11,14,19,120,1600,3400,6600,8900,8900,8900,821,0,9,245.35058745463525,4.119699995499104,8879.853699996602,13.046285018270401
1786984459,22,,Aggregated,7.800000,0.000000,9,11,14,19,120,1600,3400,6600,8900,8900,8900,828,0,9,243.38261376850414,4.119699995499104,8879.853699996602,12.952898550724637
1786984460,22,,Aggregated,7.600000,0.000000,9,11,14,18,120,1600,3400,6600,8900,8900,8900,836,0,9,241.1202994022356,4.119699995499104,8879.853699996602,12.863636363636363
1786984461,22,,Aggregated,7.500000,0.000000,9,11,14,18,120,1600,3400,6600,8900,8900,8900,844,0,9,238.93549585338656,4.119699995499104,8879.853699996602,12.760663507109005
1786984462,22,,Aggregated,7.400000,0.000000,9,11,14,18,110,1600,3300,6600,8900,8900,8900,853,0,9,236.4880679956455,4.119699995499104,8879.853699996602,12.647127784290738
1786984463,22,,Aggregated,7.900000,0.000000,9,11,14,19,110,1600,3300,6600,8900,8900,8900,862,0,9,234.33081426937565,4.119699995499104,8879.853699996602,12.535962877030162
1786984464,22,,Aggregated,8.100000,0.000000,9,11,14,19,110,1600,3300,6600,8900,8900,8900,869,0,9,232.67239113957208,4.119699995499104,8879.853699996602,12.466052934407365
1786984465,22,,Aggregated,7.900000,0.000000,9,11,14,19,110,1600,3300,6600,8900,8900,8900,874,0,9,231.39395148769603,4.119699995499104,8879.853699996602,12.406178489702517
1786984466,22,,Aggregated,7.800000,0.000000,9,11,14,18,100,1600,3300,6600,8900,8900,8900,884,0,9,228.8563864255441,4.119699995499104,8879.853699996602,12.30316742081448
1786984467,22,,Aggregated,7.900000,0.000000,9,11,14,18,100,1600,3300,6600,8900,8900,8900,891,0,9,227.11481414168267,4.119699995499104,8879.853699996602,12.222222222222221
1786984468,22,,Aggregated,7.800000,0.000000,9,11,14,18,100,1600,3300,6600,8900,8900,8900,897,0,9,225.69231114848884,4.119699995499104,8879.853699996602,12.153846153846153
1786984469,22,,Aggregated,7.900000,0.000000,9,11,14,18,98,1500,3100,5900,8900,8900,8900,906,0,9,223.60403090535516,4.119699995499104,8879.853699996602,12.052980132450331
1786984471,22,,Aggregated,7.500000,0.000000,9,11,14,18,98,1500,3100,5900,8900,8900,8900,914,0,9,221.71108971579923,4.119699995499104,8879.853699996602,11.964989059080963
1786984472,168,,Aggregated,7.500000,0.000000,9,11,14,18,98,1500,3100,5900,8900,8900,8900,914,0,9,221.71108971579923,4.119699995499104,8879.853699996602,11.964989059080963
1786984473,179,,Aggregated,7.500000,0.000000,9,11,14,18,98,1500,3100,5900,8900,8900,8900,914,0,9,221.71108971579923,4.119699995499104,8879.853699996602,11.964989059080963
1786984474,199,,Aggregated,6.800000,0.000000,9,11,14,19,120,1600,3100,5900,8900,8900,8900,923,0,9,236.75779024948025,4.119699995499104,8879.853699996602,11.867822318526544
1786984475,194,,Aggregated,6.800000,0.000000,9,11,14,19,120,1600,3100,5900,8900,8900,8900,923,0,9,236.75779024948025,4.119699995499104,8879.853699996602,11.867822318526544
1786984476,177,,Aggregated,5.100000,0.000000,9,11,14,19,120,1600,3100,5900,8900,8900,8900,924,0,9,238.69927197001076,4.119699995499104,8879.853699996602,11.857142857142858
1786984477,164,,Aggregated,5.400000,0.000000,9,11,14,20,140,1700,3300,6000,8900,8900,8900,929,0,9,252.2904049519668,4.119699995499104,8879.853699996602,11.818083961248654
1786984478,153,,Aggregated,4.900000,0.000000,9,11,14,20,300,1900,3300,6000,8900,8900,8900,934,0,9,262.18421060000634,4.119699995499104,8879.853699996602,11.765524625267666
1786984479,143,,Aggregated,4.000000,0.000000,9,11,15,20,370,1900,3300,6000,8900,8900,8900,935,0,9,263.894043636837,4.119699995499104,8879.853699996602,11.755080213903744
1786984480,135,,Aggregated,3.900000,0.000000,9,11,15,21,420,1900,3300,6000,8900,8900,8900,938,0,9,268.9530813436298,4.119699995499104,8879.853699996602,11.723880597014926
1786984481,120,,Aggregated,3.700000,0.000000,9,12,15,21,450,1900,3300,6000,8900,8900,8900,941,0,9,274.3406436772518,4.119699995499104,8879.853699996602,11.69287991498406
1786984483,110,,Aggregated,3.700000,0.000000,9,12,15,21,450,1900,3300,6000,8900,8900,8900,941,0,9,274.3406436772518,4.119699995499104,8879.853699996602,11.69287991498406
1786984484,103,,Aggregated,2.700000,0.000000,9,12,15,22,720,1900,3300,6000,8900,8900,8900,944,0,9,280.39802605965986,4.119699995499104,8879.853699996602,11.662076271186441
1786984485,95,,Aggregated,2.700000,0.000000,9,12,15,22,720,1900,3300,6000,8900,8900,8900,944,0,9,280.39802605965986,4.119699995499104,8879.853699996602,11.662076271186441
1786984486,80,,Aggregated,2.700000,0.000000,9,12,15,23,1100,2100,3600,7100,14000,14000,14000,950,0,9,318.4999522107261,4.119699995499104,14257.784599962179,11.628421052631579
1786984487,75,,Aggregated,2.100000,0.000000,9,12,16,26,1200,2100,4100,7300,16000,16000,16000,955,0,9,353.77544565455435,4.119699995499104,15785.487700020894,11.680628272251308
1786984488,64,,Aggregated,2.100000,0.000000,9,12,16,27,1200,2100,4200,7500,16000,16000,16000,957,0,9,370.0195461860858,4.119699995499104,15785.487700020894,11.67398119122257
1786984489,51,,Aggregated,3.000000,0.000000,9,12,16,28,1300,2100,4400,7700,16000,16000,16000,962,0,9,390.71791476102715,4.119699995499104,15785.487700020894,11.637214137214137
1786984490,41,,Aggregated,2.700000,0.000000,9,12,17,34,1500,2200,5900,8900,16000,16000,16000,970,0,9,433.8462217526688,4.119699995499104,16276.354999979958,12.357731958762887
1786984491,28,,Aggregated,2.700000,0.000000,9,12,18,37,1500,2200,6000,9500,17000,17000,17000,982,0,9,455.8335004073626,4.119699995499104,16904.765199986286,13.685336048879837
1786984492,28,,Aggregated,3.000000,0.000000,9,12,18,38,1500,2200,6000,9500,17000,17000,17000,990,0,9,452.36523282835304,4.119699995499104,16904.765199986286,13.590909090909092
1786984493,28,,Aggregated,4.300000,0.000000,9,12,18,37,1500,2200,6000,9500,17000,17000,17000,997,0,9,449.25564182562607,4.119699995499104,16904.765199986286,13.509528585757272
